"Source","Target","Weight"
"pfiplu","sansyn",1
"pfiplu","sbacom",1
"pfiplu","sbcatt",1
"pfiplu","unitel",1
"pfiplu","usfda",1
"pfiplu","vcestr",1
"pfiz","salesf",1
"pfiz","sansyn",1
"pfiz","sbacom",1
"pfiz","sbcatt",2
"pfiz","unitel",1
"pfiz","usfda",4
"pfiz","vcestr",1
"salesf","sansyn",1
"salesf","sbacom",1
"salesf","sbcatt",1
"salesf","unitel",1
"salesf","usfda",1
"salesf","vcestr",1
"sansyn","sbacom",1
"sansyn","sbcatt",1
"sansyn","unitel",1
"sansyn","vcestr",1
"sbacom","sbcatt",1
"sbacom","unitel",1
"sbacom","usfda",1
"sbacom","vcestr",1
"sbcatt","unitel",1
"sbcatt","usfda",1
"sbcatt","vcestr",1
"unitel","usfda",1
"unitel","vcestr",1
"usfda","vcestr",1
"cagor","ethold",1
"cagor","ropgry",1
"cagor","usfda",1
"ethold","ropgry",1
"ethold","usfda",2
"ropgry","usfda",1
"albio","seexc",1
"albio","usfda",1
"rigeli","usfda",1
"rigeli","brstmy",1
"rigeli","daisky",1
"rigeli","nasdaq",1
"rigeli","seexc",1
"rigeli","zenec",1
"usfda","brstmy",1
"usfda","daisky",1
"brstmy","daisky",1
"brstmy","nasdaq",2
"brstmy","seexc",1
"brstmy","zenec",2
"daisky","nasdaq",2
"daisky","seexc",1
"daisky","zenec",1
"nasdaq","zenec",3
"seexc","zenec",1
"zogeni","durctc",1
"zogeni","nasdaq",1
"zogeni","seexc",1
"durctc","nasdaq",1
"durctc","seexc",1
"brstmy","mlnmrf",1
"brstmy","sndoz",1
"brstmy","soomsk",1
"mlnmrf","sndoz",1
"mlnmrf","soomsk",1
"mlnmrf","usfda",1
"sndoz","soomsk",1
"soomsk","usfda",1
"cvspi","mville",1
"invtbg","lilye",1
"invtbg","nyse",1
"invtbg","seexc",1
"lilye","nyse",1
"lilye","seexc",2
"pfiz","schplo",2
"vondei","linkd",1
"vondei","onlnfr",1
"vondei","twnit",1
"linkd","onlnfr",1
"linkd","twnit",1
"inogei","seexc",1
"iojgvj","ccause",1
"iojgvj","usnih",1
"ccause","usnih",1
"aoccou","barc",1
"aoccou","bcmeks",1
"aoccou","cnyc",1
"aoccou","cpecnl",1
"aoccou","deut",1
"aoccou","dupnt",1
"aoccou","intnth",1
"aoccou","knng",1
"aoccou","monsan",1
"aoccou","natdea",1
"aoccou","novsyn",1
"aoccou","nwbc",1
"aoccou","opexpc",1
"aoccou","pclb",1
"aoccou","textr",1
"aoccou","lilye",1
"barc","bcmeks",1
"barc","cnyc",1
"barc","cpecnl",1
"barc","deut",1
"barc","dupnt",1
"barc","intnth",1
"barc","knng",1
"barc","monsan",1
"barc","natdea",1
"barc","novsyn",1
"barc","nwbc",1
"barc","opexpc",1
"barc","pclb",1
"barc","textr",1
"barc","lilye",1
"bcmeks","cnyc",1
"bcmeks","cpecnl",1
"bcmeks","deut",1
"bcmeks","dupnt",1
"bcmeks","intnth",1
"bcmeks","knng",1
"bcmeks","monsan",1
"bcmeks","natdea",1
"bcmeks","novsyn",1
"bcmeks","nwbc",1
"bcmeks","opexpc",1
"bcmeks","pclb",1
"bcmeks","textr",1
"bcmeks","lilye",1
"cnyc","cpecnl",1
"cnyc","deut",1
"cnyc","dupnt",1
"cnyc","intnth",1
"cnyc","knng",1
"cnyc","monsan",1
"cnyc","natdea",1
"cnyc","novsyn",1
"cnyc","nwbc",1
"cnyc","opexpc",1
"cnyc","pclb",1
"cnyc","textr",1
"cnyc","lilye",1
"cpecnl","deut",1
"cpecnl","dupnt",1
"cpecnl","intnth",1
"cpecnl","knng",1
"cpecnl","monsan",1
"cpecnl","natdea",1
"cpecnl","novsyn",1
"cpecnl","nwbc",1
"cpecnl","opexpc",1
"cpecnl","pclb",1
"cpecnl","textr",1
"cpecnl","lilye",1
"deut","dupnt",1
"deut","intnth",1
"deut","knng",1
"deut","monsan",1
"deut","natdea",1
"deut","novsyn",1
"deut","nwbc",1
"deut","opexpc",1
"deut","pclb",1
"deut","textr",1
"deut","lilye",1
"dupnt","intnth",1
"dupnt","knng",1
"dupnt","monsan",1
"dupnt","natdea",1
"dupnt","novsyn",1
"dupnt","nwbc",1
"dupnt","opexpc",1
"dupnt","pclb",1
"dupnt","textr",1
"dupnt","lilye",1
"intnth","knng",1
"intnth","monsan",1
"intnth","natdea",1
"intnth","novsyn",1
"intnth","nwbc",1
"intnth","opexpc",1
"intnth","pclb",1
"intnth","textr",1
"intnth","lilye",1
"knng","monsan",1
"knng","natdea",1
"knng","novsyn",1
"knng","nwbc",1
"knng","opexpc",1
"knng","pclb",1
"knng","textr",1
"knng","lilye",1
"monsan","natdea",1
"monsan","novsyn",2
"monsan","nwbc",1
"monsan","opexpc",1
"monsan","pclb",1
"monsan","textr",1
"monsan","lilye",1
"natdea","novsyn",1
"natdea","nwbc",1
"natdea","opexpc",1
"natdea","pclb",1
"natdea","textr",1
"natdea","lilye",1
"novsyn","nwbc",1
"novsyn","opexpc",1
"novsyn","pclb",1
"novsyn","textr",1
"novsyn","lilye",1
"nwbc","opexpc",1
"nwbc","pclb",1
"nwbc","textr",1
"nwbc","lilye",1
"opexpc","pclb",1
"opexpc","textr",1
"opexpc","lilye",1
"pclb","textr",1
"pclb","lilye",1
"textr","lilye",1
"boufra","euruno",1
"euruno","usfda",5
"albthc","basio",1
"albthc","dkuv",1
"albthc","etilun",1
"albthc","jonjon",1
"basio","dkuv",1
"basio","etilun",1
"basio","jonjon",1
"dkuv","etilun",1
"dkuv","jonjon",1
"etilun","jonjon",1
"junoth","seexc",1
"klbspi","nasdaq",1
"nhlabs","cdcfui",1
"nhlabs","cvance",1
"nhlabs","uscdcp",1
"nhlabs","usfda",1
"cdcfui","cvance",1
"cdcfui","uscdcp",3
"cvance","uscdcp",1
"cvance","usfda",1
"elsv","rumcus",1
"teviy","wckhin",1
"teviy","supus",1
"teviy","tevpui",1
"wckhin","supus",1
"wckhin","tevpui",1
"supus","tevpui",1
"usdea","usfda",1
"usdea","eisai",1
"usfda","eisai",1
"jonjon","jajvc",1
"medcco","usfda",3
"medcco","hospra",1
"medcco","pfiz",1
"usfda","hospra",1
"usfda","pfiz",1
"hospra","pfiz",1
"ashmat","cntc",2
"ashmat","phacyc",2
"ashmat","amrcan",2
"ashmat","dfbcct",2
"ashmat","harvms",2
"ashmat","jonjon",2
"ashmat","twnit",2
"ashmat","usfda",2
"cntc","phacyc",2
"cntc","amrcan",2
"cntc","dfbcct",2
"cntc","harvms",2
"cntc","jonjon",3
"cntc","twnit",2
"phacyc","amrcan",2
"phacyc","dfbcct",2
"phacyc","harvms",2
"phacyc","jonjon",2
"phacyc","twnit",2
"phacyc","usfda",2
"amrcan","dfbcct",2
"amrcan","harvms",2
"amrcan","jonjon",2
"amrcan","twnit",2
"amrcan","usfda",3
"dfbcct","harvms",2
"dfbcct","twnit",2
"harvms","jonjon",2
"harvms","twnit",2
"harvms","usfda",2
"jonjon","twnit",2
"gemeds","tetcra",1
"gemeds","usfda",1
"gemeds","gnelc",1
"gemeds","usdea",1
"tetcra","usfda",1
"tetcra","gnelc",1
"tetcra","usdea",1
"usfda","gnelc",1
"usfda","usdea",1
"gnelc","usdea",1
"thrns","usfda",1
"abvbba","lilye",1
"abvbba","usfda",1
"lilye","usfda",3
"edlfsc","usfda",2
"diplpi","ntnct",1
"diplpi","zenec",1
"ntnct","zenec",2
"intdgb","usagov",1
"intdgb","usdhhs",1
"intdgb","usnih",1
"usagov","usdhhs",1
"usagov","usnih",1
"usdhhs","usnih",1
"alexzp","seexc",1
"utthpc","afssps",1
"utthpc","dekare",1
"utthpc","eucmm",1
"utthpc","euruno",1
"utthpc","genpi",1
"utthpc","jpmhea",1
"utthpc","leeph",1
"utthpc","lilye",1
"utthpc","mdcinu",1
"utthpc","moph",1
"utthpc","nilgyd",1
"utthpc","nrtthi",1
"utthpc","rkhxsi",1
"utthpc","seexc",1
"utthpc","sygeni",1
"utthpc","tryin",1
"utthpc","usfda",1
"afssps","dekare",1
"afssps","eucmm",1
"afssps","euruno",1
"afssps","genpi",1
"afssps","jpmhea",1
"afssps","leeph",1
"afssps","lilye",1
"afssps","mdcinu",1
"afssps","moph",1
"afssps","nilgyd",1
"afssps","nrtthi",1
"afssps","rkhxsi",1
"afssps","seexc",1
"afssps","sygeni",1
"afssps","tryin",1
"afssps","usfda",1
"dekare","eucmm",1
"dekare","euruno",1
"dekare","genpi",1
"dekare","jpmhea",1
"dekare","leeph",1
"dekare","lilye",1
"dekare","mdcinu",1
"dekare","moph",1
"dekare","nilgyd",1
"dekare","nrtthi",1
"dekare","rkhxsi",1
"dekare","seexc",1
"dekare","sygeni",1
"dekare","tryin",1
"dekare","usfda",1
"eucmm","euruno",2
"eucmm","genpi",1
"eucmm","jpmhea",1
"eucmm","leeph",1
"eucmm","lilye",1
"eucmm","mdcinu",1
"eucmm","moph",1
"eucmm","nilgyd",1
"eucmm","nrtthi",1
"eucmm","rkhxsi",1
"eucmm","seexc",1
"eucmm","sygeni",1
"eucmm","tryin",1
"euruno","genpi",1
"euruno","jpmhea",1
"euruno","leeph",1
"euruno","lilye",1
"euruno","mdcinu",1
"euruno","moph",1
"euruno","nilgyd",1
"euruno","nrtthi",1
"euruno","rkhxsi",1
"euruno","seexc",1
"euruno","sygeni",1
"euruno","tryin",1
"genpi","jpmhea",1
"genpi","leeph",1
"genpi","lilye",1
"genpi","mdcinu",1
"genpi","moph",1
"genpi","nilgyd",1
"genpi","nrtthi",1
"genpi","rkhxsi",1
"genpi","seexc",1
"genpi","sygeni",1
"genpi","tryin",1
"genpi","usfda",1
"jpmhea","leeph",1
"jpmhea","lilye",1
"jpmhea","mdcinu",1
"jpmhea","moph",1
"jpmhea","nilgyd",1
"jpmhea","nrtthi",1
"jpmhea","rkhxsi",1
"jpmhea","seexc",2
"jpmhea","sygeni",1
"jpmhea","tryin",1
"jpmhea","usfda",2
"leeph","lilye",1
"leeph","mdcinu",1
"leeph","moph",1
"leeph","nilgyd",1
"leeph","nrtthi",1
"leeph","rkhxsi",1
"leeph","seexc",1
"leeph","sygeni",1
"leeph","tryin",1
"leeph","usfda",1
"lilye","mdcinu",1
"lilye","moph",1
"lilye","nilgyd",1
"lilye","nrtthi",1
"lilye","rkhxsi",1
"lilye","sygeni",1
"lilye","tryin",1
"mdcinu","moph",1
"mdcinu","nilgyd",1
"mdcinu","nrtthi",1
"mdcinu","rkhxsi",1
"mdcinu","seexc",1
"mdcinu","sygeni",1
"mdcinu","tryin",1
"mdcinu","usfda",1
"moph","nilgyd",1
"moph","nrtthi",1
"moph","rkhxsi",1
"moph","seexc",1
"moph","sygeni",1
"moph","tryin",1
"moph","usfda",1
"nilgyd","nrtthi",1
"nilgyd","rkhxsi",1
"nilgyd","seexc",1
"nilgyd","sygeni",1
"nilgyd","tryin",1
"nilgyd","usfda",1
"nrtthi","rkhxsi",1
"nrtthi","seexc",1
"nrtthi","sygeni",1
"nrtthi","tryin",1
"nrtthi","usfda",1
"rkhxsi","seexc",1
"rkhxsi","sygeni",1
"rkhxsi","tryin",1
"rkhxsi","usfda",1
"seexc","sygeni",1
"seexc","tryin",1
"sygeni","tryin",1
"sygeni","usfda",1
"tryin","usfda",1
"eusph","jazzpi",1
"eusph","seexc",1
"jazzpi","seexc",1
"advanm","seexc",1
"seexc","usarmy",1
"tornie","bmetrz",1
"tornie","medinc",1
"tornie","usfda",1
"bmetrz","medinc",1
"bmetrz","usfda",1
"trcica","usfda",1
"trcica","whoz",1
"trcica","labfi",1
"usfda","whoz",3
"usfda","labfi",1
"whoz","labfi",1
"ngl","euruno",1
"ngl","nasdaq",1
"euruno","nasdaq",2
"cmdhuu","incphm",1
"cmdhuu","llphys",1
"incphm","eumagy",1
"incphm","llphys",1
"incphm","nasdaq",1
"incphm","sndoz",1
"incphm","usfda",1
"incphm","usnih",1
"eumagy","llphys",1
"llphys","nasdaq",1
"llphys","sndoz",1
"llphys","usfda",1
"llphys","usnih",1
"euruno","tgffat",1
"euruno","whoz",1
"euruno","schplo",1
"tgffat","whoz",1
"tgffat","schplo",1
"whoz","schplo",1
"biotme","asbthi",2
"biotme","celcun",2
"biotme","onccyc",2
"biotme","onlnfr",2
"biotme","twnit",2
"biotme","yoinco",2
"asbthi","celcun",2
"asbthi","onccyc",2
"asbthi","onlnfr",2
"asbthi","twnit",2
"asbthi","yoinco",2
"celcun","onccyc",2
"celcun","onlnfr",2
"celcun","twnit",2
"celcun","yoinco",2
"onccyc","onlnfr",2
"onccyc","twnit",2
"onccyc","yoinco",2
"canfbl","dnacon",1
"canfbl","nyse",1
"dnacon","nyse",1
"holstr","nvat",1
"holstr","volha",1
"nvat","volha",1
"smnsms","aapmy",1
"smnsms","dkuv",1
"smnsms","smns",1
"aapmy","dkuv",1
"aapmy","smns",1
"dkuv","smns",1
"nxsme","natkid",1
"aprepc","usfda",2
"arbnbo","rcta",1
"arbnbo","aorfhde",1
"arbnbo","sanols",1
"arbnbo","ucbpi",1
"arbnbo","usfda",2
"rcta","aorfhde",1
"rcta","sanols",1
"rcta","ucbpi",1
"rcta","usfda",1
"aorfhde","sanols",1
"aorfhde","ucbpi",1
"aorfhde","usfda",1
"sanols","ucbpi",1
"sanols","usfda",1
"ucbpi","usfda",1
"medinc","htrhym",1
"medinc","nasdaq",2
"medinc","nvtysc",1
"medinc","seexc",2
"medinc","ygolo",1
"usfda","htrhym",1
"usfda","nvtysc",1
"usfda","ygolo",1
"htrhym","nasdaq",1
"htrhym","nvtysc",1
"htrhym","seexc",1
"htrhym","ygolo",1
"nasdaq","nvtysc",2
"nasdaq","ygolo",1
"nvtysc","seexc",1
"nvtysc","ygolo",1
"seexc","ygolo",1
"biomer","usfda",1
"zeltai","seexc",1
"bosts","cnyc",1
"bosts","dowch",1
"bosts","fed",1
"bosts","hsbk",1
"bosts","nahbu",1
"bosts","nasdaq",1
"bosts","sdpret",1
"bosts","usfda",2
"cnyc","dowch",1
"cnyc","fed",1
"cnyc","hsbk",1
"cnyc","nahbu",1
"cnyc","nasdaq",2
"cnyc","sdpret",3
"cnyc","usfda",2
"dowch","fed",1
"dowch","hsbk",1
"dowch","nahbu",1
"dowch","nasdaq",1
"dowch","usfda",1
"fed","hsbk",1
"fed","nahbu",1
"fed","nasdaq",1
"fed","sdpret",1
"fed","usfda",1
"hsbk","nahbu",1
"hsbk","nasdaq",1
"hsbk","sdpret",1
"hsbk","usfda",1
"nahbu","nasdaq",1
"nahbu","sdpret",1
"nahbu","usfda",1
"brstmy","medinc",1
"brstmy","utthpc",1
"medinc","zenec",1
"medinc","schplo",1
"medinc","utthpc",1
"nasdaq","schplo",1
"nasdaq","utthpc",1
"usfda","utthpc",1
"zenec","utthpc",1
"schplo","utthpc",1
"dessoi","usfda",1
"nrmlph","wtsnph",1
"eucmm","euecar",1
"eucmm","hjzdvs",1
"euecar","eumagy",1
"euecar","euruno",1
"euecar","hjzdvs",1
"euecar","usfda",1
"eumagy","euruno",2
"eumagy","hjzdvs",1
"euruno","hjzdvs",1
"hjzdvs","usfda",1
"cabsy","wstge",1
"cabsy","abotlb",1
"cabsy","alibab",1
"cabsy","amronl",1
"cabsy","homboi",1
"cabsy","perrgo",1
"cabsy","wlgrn",1
"cabsy","wlmrt",1
"wstge","abotlb",1
"wstge","alibab",1
"wstge","amronl",1
"wstge","homboi",1
"wstge","perrgo",1
"wstge","wlgrn",1
"wstge","wlmrt",1
"abotlb","alibab",2
"abotlb","amronl",1
"abotlb","homboi",1
"abotlb","perrgo",1
"abotlb","wlgrn",1
"abotlb","wlmrt",1
"alibab","amronl",1
"alibab","homboi",1
"alibab","perrgo",1
"alibab","wlgrn",1
"alibab","wlmrt",1
"amronl","perrgo",1
"amronl","wlgrn",1
"amronl","wlmrt",1
"homboi","perrgo",1
"homboi","wlgrn",1
"homboi","wlmrt",1
"perrgo","wlgrn",1
"perrgo","wlmrt",1
"wlgrn","wlmrt",1
"takta","amge",1
"takta","nathg",1
"takta","usfda",1
"takta","vlkwag",1
"amge","nathg",1
"amge","vlkwag",1
"nathg","usfda",1
"nathg","vlkwag",1
"usfda","vlkwag",1
"echosp","sinbrd",1
"echosp","wstge",1
"echosp","comcst",1
"echosp","dsnyw",1
"echosp","krogr",1
"echosp","medinc",1
"echosp","morvp",1
"echosp","pilpri",1
"echosp","sanfar",1
"echosp","syscop",1
"echosp","twcenf",1
"echosp","tychea",1
"echosp","tysf",1
"echosp","usdtr",1
"echosp","vrsntv",1
"sinbrd","wstge",1
"sinbrd","comcst",1
"sinbrd","dsnyw",1
"sinbrd","krogr",1
"sinbrd","medinc",1
"sinbrd","morvp",1
"sinbrd","pilpri",1
"sinbrd","sanfar",1
"sinbrd","syscop",1
"sinbrd","twcenf",1
"sinbrd","tychea",1
"sinbrd","tysf",1
"sinbrd","usdtr",1
"sinbrd","vrsntv",1
"wstge","comcst",1
"wstge","dsnyw",1
"wstge","krogr",1
"wstge","medinc",1
"wstge","morvp",1
"wstge","pilpri",1
"wstge","sanfar",1
"wstge","syscop",1
"wstge","twcenf",1
"wstge","tychea",1
"wstge","tysf",1
"wstge","usdtr",1
"wstge","vrsntv",1
"comcst","krogr",1
"comcst","morvp",1
"comcst","pilpri",1
"comcst","sanfar",1
"comcst","syscop",1
"comcst","twcenf",1
"comcst","tychea",1
"comcst","tysf",1
"comcst","usdtr",1
"comcst","vrsntv",1
"dsnyw","krogr",2
"dsnyw","morvp",1
"dsnyw","pilpri",1
"dsnyw","sanfar",1
"dsnyw","syscop",1
"dsnyw","twcenf",1
"dsnyw","tychea",1
"dsnyw","tysf",1
"dsnyw","usdtr",1
"dsnyw","vrsntv",1
"krogr","medinc",1
"krogr","morvp",1
"krogr","pilpri",1
"krogr","sanfar",1
"krogr","syscop",1
"krogr","twcenf",1
"krogr","tychea",1
"krogr","tysf",1
"krogr","usdtr",1
"krogr","vrsntv",1
"medinc","morvp",1
"medinc","pilpri",1
"medinc","sanfar",1
"medinc","syscop",1
"medinc","twcenf",1
"medinc","tychea",1
"medinc","tysf",1
"medinc","usdtr",1
"medinc","vrsntv",1
"morvp","pilpri",1
"morvp","sanfar",1
"morvp","syscop",1
"morvp","twcenf",1
"morvp","tychea",1
"morvp","tysf",1
"morvp","usdtr",1
"morvp","vrsntv",1
"pilpri","sanfar",1
"pilpri","syscop",1
"pilpri","twcenf",1
"pilpri","tychea",1
"pilpri","tysf",1
"pilpri","usdtr",1
"pilpri","vrsntv",1
"sanfar","syscop",1
"sanfar","twcenf",1
"sanfar","tychea",1
"sanfar","tysf",1
"sanfar","usdtr",1
"sanfar","vrsntv",1
"syscop","twcenf",1
"syscop","tychea",1
"syscop","tysf",1
"syscop","usdtr",1
"syscop","vrsntv",1
"twcenf","tychea",1
"twcenf","tysf",1
"twcenf","usdtr",1
"twcenf","vrsntv",1
"tychea","tysf",1
"tychea","usdtr",1
"tychea","vrsntv",1
"tysf","usdtr",1
"tysf","vrsntv",1
"usdtr","vrsntv",1
"fsuprc","prexjo",1
"bekdik","usfda",1
"varas","twnit",1
"bosts","coukzyz",1
"bardcr","ckgrp",1
"bardcr","bosts",1
"bardcr","idarei",1
"bardcr","usfda",1
"ckgrp","bosts",1
"ckgrp","idarei",1
"ckgrp","usfda",1
"bosts","idarei",1
"idarei","usfda",1
"alhikp","benvel",2
"alhikp","usfda",2
"alhikp","borngi",2
"benvel","usfda",2
"benvel","borngi",2
"coreph","turiph",1
"coreph","glopha",1
"coreph","glxo",1
"coreph","twnit",1
"coreph","usfda",1
"coreph","whoz",1
"turiph","glopha",1
"turiph","glxo",1
"turiph","twnit",1
"turiph","usfda",2
"turiph","whoz",1
"glopha","glxo",1
"glopha","twnit",1
"glopha","usfda",1
"glopha","whoz",1
"glxo","twnit",1
"glxo","usfda",3
"glxo","whoz",1
"twnit","whoz",1
"epicpt","baxhcc",1
"epicpt","clitec",1
"epicpt","erwn",1
"epicpt","gosaac",1
"epicpt","grsui",1
"epicpt","imcoln",1
"epicpt","isfrkp",1
"epicpt","jonjon",1
"epicpt","jpmsi",1
"epicpt","monco",1
"epicpt","nasdaq",1
"epicpt","pfiz",1
"epicpt","pinksl",1
"epicpt","touroc",1
"epicpt","ucolll",1
"baxhcc","clitec",1
"baxhcc","erwn",1
"baxhcc","gosaac",1
"baxhcc","grsui",1
"baxhcc","imcoln",1
"baxhcc","isfrkp",1
"baxhcc","jonjon",1
"baxhcc","jpmsi",1
"baxhcc","monco",1
"baxhcc","nasdaq",1
"baxhcc","pfiz",1
"baxhcc","pinksl",1
"baxhcc","touroc",1
"baxhcc","ucolll",1
"clitec","erwn",1
"clitec","gosaac",1
"clitec","grsui",1
"clitec","imcoln",1
"clitec","isfrkp",1
"clitec","jonjon",1
"clitec","jpmsi",1
"clitec","monco",1
"clitec","nasdaq",1
"clitec","pfiz",1
"clitec","pinksl",1
"clitec","touroc",1
"clitec","ucolll",1
"erwn","gosaac",1
"erwn","grsui",1
"erwn","imcoln",1
"erwn","isfrkp",1
"erwn","jonjon",1
"erwn","jpmsi",1
"erwn","monco",1
"erwn","nasdaq",2
"erwn","pfiz",1
"erwn","pinksl",1
"erwn","touroc",1
"erwn","ucolll",1
"gosaac","grsui",1
"gosaac","imcoln",1
"gosaac","isfrkp",1
"gosaac","jonjon",1
"gosaac","jpmsi",1
"gosaac","monco",1
"gosaac","nasdaq",1
"gosaac","pfiz",1
"gosaac","pinksl",1
"gosaac","touroc",1
"gosaac","ucolll",1
"grsui","imcoln",1
"grsui","isfrkp",1
"grsui","jonjon",1
"grsui","jpmsi",1
"grsui","monco",1
"grsui","nasdaq",1
"grsui","pfiz",1
"grsui","pinksl",1
"grsui","touroc",1
"grsui","ucolll",1
"imcoln","isfrkp",1
"imcoln","jonjon",1
"imcoln","jpmsi",1
"imcoln","monco",1
"imcoln","nasdaq",1
"imcoln","pfiz",1
"imcoln","pinksl",1
"imcoln","touroc",1
"imcoln","ucolll",1
"isfrkp","jonjon",1
"isfrkp","jpmsi",1
"isfrkp","monco",1
"isfrkp","nasdaq",1
"isfrkp","pfiz",1
"isfrkp","pinksl",1
"isfrkp","touroc",1
"isfrkp","ucolll",1
"jonjon","jpmsi",1
"jonjon","monco",1
"jonjon","nasdaq",1
"jonjon","pfiz",1
"jonjon","pinksl",1
"jonjon","touroc",1
"jonjon","ucolll",1
"jpmsi","monco",1
"jpmsi","nasdaq",1
"jpmsi","pfiz",1
"jpmsi","pinksl",1
"jpmsi","touroc",1
"jpmsi","ucolll",1
"monco","nasdaq",2
"monco","pfiz",1
"monco","pinksl",1
"monco","touroc",1
"monco","ucolll",1
"nasdaq","pfiz",1
"nasdaq","pinksl",1
"nasdaq","touroc",1
"nasdaq","ucolll",1
"pfiz","pinksl",1
"pfiz","touroc",1
"pfiz","ucolll",1
"pinksl","touroc",1
"pinksl","ucolll",1
"touroc","ucolll",1
"tkdci","usfda",1
"daisky","snkypi",1
"daisky","usagov",1
"daisky","usdojc",1
"snkypi","usagov",1
"snkypi","usdojc",1
"usagov","usdojc",1
"linkd","accray",1
"linkd","aiu",1
"linkd","altcrp",1
"linkd","amexpr",1
"linkd","dowjon",1
"linkd","dukpow",1
"linkd","dwaskg",1
"linkd","expdia",1
"linkd","fsolar",1
"linkd","gilsci",1
"linkd","inslcr",1
"linkd","intl",1
"linkd","medcco",1
"linkd","monsan",1
"linkd","mville",1
"linkd","nasdaq",1
"linkd","novsyn",1
"linkd","ocwn",1
"linkd","sdpret",1
"linkd","sunpoc",1
"linkd","teslmi",1
"linkd","tracan",1
"linkd","usfda",1
"linkd","visa",1
"linkd","wufsi",1
"accray","aiu",1
"accray","altcrp",1
"accray","amexpr",1
"accray","dowjon",1
"accray","dukpow",1
"accray","dwaskg",1
"accray","expdia",1
"accray","fsolar",1
"accray","gilsci",1
"accray","inslcr",1
"accray","intl",1
"accray","medcco",1
"accray","monsan",1
"accray","mville",1
"accray","nasdaq",1
"accray","novsyn",1
"accray","ocwn",1
"accray","sdpret",1
"accray","sunpoc",1
"accray","teslmi",1
"accray","tracan",1
"accray","usfda",1
"accray","visa",1
"accray","wufsi",1
"aiu","altcrp",1
"aiu","amexpr",1
"aiu","dowjon",1
"aiu","dukpow",1
"aiu","dwaskg",1
"aiu","expdia",1
"aiu","fsolar",1
"aiu","gilsci",1
"aiu","inslcr",1
"aiu","intl",1
"aiu","medcco",1
"aiu","monsan",1
"aiu","mville",1
"aiu","nasdaq",1
"aiu","novsyn",1
"aiu","ocwn",1
"aiu","sdpret",1
"aiu","sunpoc",1
"aiu","teslmi",1
"aiu","tracan",1
"aiu","usfda",1
"aiu","visa",1
"aiu","wufsi",1
"altcrp","amexpr",1
"altcrp","dowjon",1
"altcrp","dukpow",1
"altcrp","dwaskg",1
"altcrp","expdia",1
"altcrp","fsolar",1
"altcrp","gilsci",1
"altcrp","inslcr",1
"altcrp","intl",2
"altcrp","medcco",1
"altcrp","monsan",1
"altcrp","mville",1
"altcrp","nasdaq",1
"altcrp","novsyn",1
"altcrp","ocwn",1
"altcrp","sdpret",2
"altcrp","sunpoc",1
"altcrp","teslmi",1
"altcrp","tracan",1
"altcrp","usfda",1
"altcrp","visa",1
"altcrp","wufsi",1
"amexpr","dowjon",1
"amexpr","dukpow",1
"amexpr","dwaskg",1
"amexpr","expdia",1
"amexpr","fsolar",1
"amexpr","gilsci",1
"amexpr","inslcr",1
"amexpr","intl",1
"amexpr","medcco",1
"amexpr","monsan",1
"amexpr","mville",1
"amexpr","nasdaq",1
"amexpr","novsyn",1
"amexpr","ocwn",1
"amexpr","sdpret",1
"amexpr","sunpoc",1
"amexpr","teslmi",1
"amexpr","tracan",1
"amexpr","usfda",1
"amexpr","visa",1
"amexpr","wufsi",1
"dowjon","dukpow",1
"dowjon","dwaskg",1
"dowjon","expdia",1
"dowjon","fsolar",1
"dowjon","gilsci",1
"dowjon","inslcr",1
"dowjon","intl",1
"dowjon","medcco",1
"dowjon","monsan",1
"dowjon","mville",1
"dowjon","novsyn",1
"dowjon","ocwn",1
"dowjon","sunpoc",1
"dowjon","teslmi",1
"dowjon","tracan",1
"dowjon","usfda",1
"dowjon","visa",1
"dowjon","wufsi",1
"dukpow","dwaskg",1
"dukpow","expdia",1
"dukpow","fsolar",1
"dukpow","gilsci",1
"dukpow","inslcr",1
"dukpow","intl",1
"dukpow","medcco",1
"dukpow","monsan",1
"dukpow","mville",1
"dukpow","nasdaq",1
"dukpow","novsyn",1
"dukpow","ocwn",1
"dukpow","sdpret",1
"dukpow","sunpoc",1
"dukpow","teslmi",1
"dukpow","tracan",1
"dukpow","usfda",1
"dukpow","visa",1
"dukpow","wufsi",1
"dwaskg","expdia",1
"dwaskg","fsolar",1
"dwaskg","gilsci",1
"dwaskg","inslcr",1
"dwaskg","intl",1
"dwaskg","medcco",1
"dwaskg","monsan",1
"dwaskg","mville",1
"dwaskg","nasdaq",1
"dwaskg","novsyn",1
"dwaskg","ocwn",1
"dwaskg","sdpret",1
"dwaskg","sunpoc",1
"dwaskg","teslmi",1
"dwaskg","tracan",1
"dwaskg","usfda",1
"dwaskg","visa",1
"dwaskg","wufsi",1
"expdia","fsolar",1
"expdia","gilsci",1
"expdia","inslcr",1
"expdia","intl",1
"expdia","medcco",1
"expdia","monsan",1
"expdia","mville",1
"expdia","nasdaq",1
"expdia","novsyn",1
"expdia","ocwn",1
"expdia","sdpret",1
"expdia","sunpoc",1
"expdia","teslmi",1
"expdia","tracan",1
"expdia","usfda",1
"expdia","visa",1
"expdia","wufsi",1
"fsolar","gilsci",1
"fsolar","inslcr",1
"fsolar","intl",1
"fsolar","medcco",1
"fsolar","monsan",1
"fsolar","mville",1
"fsolar","nasdaq",1
"fsolar","novsyn",1
