dpid,full_address
380670012485,"613 PARK ST, SAINT THOMAS, ND, 58276"
380670012486,"635 PARK ST, SAINT THOMAS, ND, 58276"
380670012488,"125 7TH AVE, SAINT THOMAS, ND, 58276"
380670012492,"705 MAIN ST, SAINT THOMAS, ND, 58276"
380670012493,"719 MAIN ST, SAINT THOMAS, ND, 58276"
380670012546,"244 MAIN ST, SAINT THOMAS, ND, 58276"
380670012547,"232 MAIN ST, SAINT THOMAS, ND, 58276"
380670012548,"216 MAIN ST, SAINT THOMAS, ND, 58276"
380670012553,"326 2ND AVE, SAINT THOMAS, ND, 58276"
380670012494,"207 7TH AVE, SAINT THOMAS, ND, 58276"
380670012495,"347 7TH AVE, SAINT THOMAS, ND, 58276"
380670012496,"329 7TH AVE, SAINT THOMAS, ND, 58276"
380670012497,"704 MAIN ST, SAINT THOMAS, ND, 58276"
380670012501,"342 MAIN ST, SAINT THOMAS, ND, 58276"
380670012502,"340 MAIN ST, SAINT THOMAS, ND, 58276"
380670012527,"233 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012528,"132 3RD AVE, SAINT THOMAS, ND, 58276"
380670012529,"108 3RD AVE, SAINT THOMAS, ND, 58276"
380670012531,"121 2ND AVE, SAINT THOMAS, ND, 58276"
380670012533,"208 PARK ST, SAINT THOMAS, ND, 58276"
380670012534,"205 MAIN ST, SAINT THOMAS, ND, 58276"
380670012513,"218 4TH AVE, SAINT THOMAS, ND, 58276"
380670012514,"202 4TH AVE, SAINT THOMAS, ND, 58276"
380670012515,"316 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012516,"304 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012518,"319 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012535,"219 MAIN ST, SAINT THOMAS, ND, 58276"
380670012536,"227 MAIN ST, SAINT THOMAS, ND, 58276"
380670012537,"235 MAIN ST, SAINT THOMAS, ND, 58276"
380670012539,"212 3RD AVE, SAINT THOMAS, ND, 58276"
380670012540,"224 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012541,"206 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012510,"317 MAIN ST, SAINT THOMAS, ND, 58276"
380670012555,"128 MAIN ST, SAINT THOMAS, ND, 58276"
380670012557,"107 MAIN ST, SAINT THOMAS, ND, 58276"
380670012558,"119 MAIN ST, SAINT THOMAS, ND, 58276"
380670012569,"115 1ST AVE, SAINT THOMAS, ND, 58276"
380670012521,"305 PARK ST, SAINT THOMAS, ND, 58276"
380670012522,"333 PARK ST, SAINT THOMAS, ND, 58276"
380670012523,"213 PARK ST, SAINT THOMAS, ND, 58276"
380670012524,"241 PARK ST, SAINT THOMAS, ND, 58276"
380670012525,"211 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012526,"221 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012568,"108 PARK ST, SAINT THOMAS, ND, 58276"
380670012573,"140 1ST AVE, SAINT THOMAS, ND, 58276"
380670012559,"131 MAIN ST, SAINT THOMAS, ND, 58276"
380670012561,"138 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012564,"105 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012565,"127 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012566,"141 HERITAGE ST, SAINT THOMAS, ND, 58276"
380670012585,"414 1ST AVE, SAINT THOMAS, ND, 58276"
380670012586,"542 1ST AVE, SAINT THOMAS, ND, 58276"
380670012636,"440 LEMON ST, SAINT THOMAS, ND, 58276"
380670012637,"442 5TH AVE, SAINT THOMAS, ND, 58276"
380670012599,"534 2ND AVE, SAINT THOMAS, ND, 58276"
380670012600,"101 LEMON ST, SAINT THOMAS, ND, 58276"
380670012602,"117 LEMON ST, SAINT THOMAS, ND, 58276"
380670012604,"356 2ND AVE, SAINT THOMAS, ND, 58276"
380670012606,"438 1ST AVE, SAINT THOMAS, ND, 58276"
380670012567,"112 2ND AVE, SAINT THOMAS, ND, 58276"
380670012611,"539 2ND AVE, SAINT THOMAS, ND, 58276"
380670012616,"217 PRAIRIE VIEW ST, SAINT THOMAS, ND, 58276"
380670012594,"139 PRAIRIE VIEW ST, SAINT THOMAS, ND, 58276"
380670012598,"508 2ND AVE, SAINT THOMAS, ND, 58276"
380670012619,"607 2ND AVE, SAINT THOMAS, ND, 58276"
380670012620,"303 PRAIRIE VIEW ST, SAINT THOMAS, ND, 58276"
380670012623,"626 4TH AVE, SAINT THOMAS, ND, 58276"
380670012624,"644 4TH AVE, SAINT THOMAS, ND, 58276"
380670012576,"110 1ST AVE, SAINT THOMAS, ND, 58276"
380670012578,"95 MAIN ST, SAINT THOMAS, ND, 58276"
380670012655,"502 6TH AVE, SAINT THOMAS, ND, 58276"
380670012661,"443 6TH AVE, SAINT THOMAS, ND, 58276"
380670012638,"455 4TH AVE, SAINT THOMAS, ND, 58276"
380670012639,"539 4TH AVE, SAINT THOMAS, ND, 58276"
380670012645,"640 5TH AVE, SAINT THOMAS, ND, 58276"
380670013614,"610 6TH AVE, SAINT THOMAS, ND, 58276"
380670012666,"621 LEMON ST, SAINT THOMAS, ND, 58276"
380670012667,"639 LEMON ST, SAINT THOMAS, ND, 58276"
380670012671,"655 INDUSTRY RD, SAINT THOMAS, ND, 58276"
380670012695,"308 FRANCIS ST, SAINT THOMAS, ND, 58276"
380670012698,"840 MAIN ST, SAINT THOMAS, ND, 58276"
380670012704,"804 BYRON DR, SAINT THOMAS, ND, 58276"
380670012680,"626 7TH AVE, SAINT THOMAS, ND, 58276"
380670012681,"608 7TH AVE, SAINT THOMAS, ND, 58276"
380670012685,"645 7TH AVE, SAINT THOMAS, ND, 58276"
380670012689,"447 7TH AVE, SAINT THOMAS, ND, 58276"
380670012690,"431 7TH AVE, SAINT THOMAS, ND, 58276"
380670012691,"433 7TH AVE, SAINT THOMAS, ND, 58276"
380670012707,"191 INDUSTRIAL RD, SAINT THOMAS, ND, 58276"
380670012708,"473 INDUSTRY RD, SAINT THOMAS, ND, 58276"
380670012721,"207 6TH AVE, SAINT THOMAS, ND, 58276"
380910004884,"1305 124TH AVE NE, SHARON, ND, 58277"
380910004891,"13241 12TH ST NE, SHARON, ND, 58277"
380910004958,"109 MAIN ST, SHARON, ND, 58277"
380910005009,"405 4TH ST SE, SHARON, ND, 58277"
380910005015,"705 3RD AVE E, SHARON, ND, 58277"
380910005016,"709 3RD AVE E, SHARON, ND, 58277"
380910004985,"1391 125TH AVE NE, SHARON, ND, 58277"
380910004989,"203 3RD ST S, SHARON, ND, 58277"
380910004991,"102 2ND ST S, SHARON, ND, 58277"
380910004948,"306 1ST ST S, SHARON, ND, 58277"
380910004977,"413 3RD ST S, SHARON, ND, 58277"
380910004983,"301 3RD ST S, SHARON, ND, 58277"
380910004972,"209 1ST AVE E, SHARON, ND, 58277"
380910005040,"311 2ND ST S, SHARON, ND, 58277"
380910005050,"1050 116TH AVE NE, ANETA, ND, 58212"
380910005054,"201 2ND AVE E, SHARON, ND, 58277"
380910005057,"405 4TH ST SE, SHARON, ND, 58277"
380910005045,"501 2ND AVE E, SHARON, ND, 58277"
380910005049,"1330 119TH AVE NE, ANETA, ND, 58212"
380910005049,"1330 119TH AVE NE, ANETA, ND, 58212"
380910005450,"103 MILLER ST, FINLEY, ND, 58230"
380910005451,"201 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005469,"301 WASHINGTON AVE W, FINLEY, ND, 58230"
380910005455,"205 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005456,"207 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005457,"209 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005458,"301 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005459,"106 TAFT ST, FINLEY, ND, 58230"
380910005460,"104 TAFT ST, FINLEY, ND, 58230"
380910005476,"12842 11TH ST NE, FINLEY, ND, 58230"
380910005501,"202 DWIGHT AVE, FINLEY, ND, 58230"
380910005547,"301 DWIGHT AVE, FINLEY, ND, 58230"
380910005557,"305 3RD ST W, FINLEY, ND, 58230"
380910005558,"307 3RD ST W, FINLEY, ND, 58230"
380910005562,"305 MAIN ST, FINLEY, ND, 58230"
380910005563,"467 130TH AVE NE, FINLEY, ND, 58230"
380910005541,"105 MAIN ST, FINLEY, ND, 58230"
380910005542,"105 MAIN ST, FINLEY, ND, 58230"
380910005544,"309 2ND ST W, FINLEY, ND, 58230"
380910005545,"105 MAIN ST, FINLEY, ND, 58230"
380910005546,"309 2ND ST W, FINLEY, ND, 58230"
380910005527,"302 WASHINGTON AVE E, FINLEY, ND, 58230"
380910005550,"300 2ND ST W, FINLEY, ND, 58230"
380910005552,"207 MAIN ST, FINLEY, ND, 58230"
380910005554,"221 MAIN ST, FINLEY, ND, 58230"
380910005659,"102 5TH ST W, FINLEY, ND, 58230"
380910005666,"508 BROADWAY AVE, FINLEY, ND, 58230"
380910005736,"208 7TH ST E, FINLEY, ND, 58230"
380910005737,"204 7TH ST E, FINLEY, ND, 58230"
380910005738,"200 7TH ST E, FINLEY, ND, 58230"
380910005591,"104 WASHINGTON AVE W, FINLEY, ND, 58230"
380910005592,"108 WASHINGTON AVE W, FINLEY, ND, 58230"
380910005593,"201 CENTRAL AVE, FINLEY, ND, 58230"
380910005594,"102 CENTRAL AVE, FINLEY, ND, 58230"
380910005705,"108 6TH ST E, FINLEY, ND, 58230"
380910005706,"205 6TH ST E, FINLEY, ND, 58230"
380910005708,"207 6TH ST E, FINLEY, ND, 58230"
380910005709,"211 6TH ST E, FINLEY, ND, 58230"
380910005767,"109 WASHINGTON AVE W, FINLEY, ND, 58230"
380910005773,"109 NORWAY AVE, FINLEY, ND, 58230"
380910005788,"201 LINCOLN AVE N, FINLEY, ND, 58230"
380910005789,"103 GORDON ST, FINLEY, ND, 58230"
380910005790,"201 LINCOLN AVE N, FINLEY, ND, 58230"
380910005794,"202 GRIMCO AVE, FINLEY, ND, 58230"
380910005838,"303 6TH ST E, FINLEY, ND, 58230"
380910005839,"711 126TH AVE NE, FINLEY, ND, 58230"
380910005841,"300 6TH ST E, FINLEY, ND, 58230"
380910005578,"201 LINCOLN AVE N, FINLEY, ND, 58230"
380910005717,"111 6TH ST E, FINLEY, ND, 58230"
380910005595,"100 CENTRAL AVE, FINLEY, ND, 58230"
380910005598,"101 LINCOLN AVE S, FINLEY, ND, 58230"
380910005600,"205 6TH ST E, FINLEY, ND, 58230"
380910005601,"115 3RD ST W, FINLEY, ND, 58230"
380910005618,"212 2ND ST W, FINLEY, ND, 58230"
380910005620,"201 CENTRAL AVE, FINLEY, ND, 58230"
380910005694,"110 4TH ST E, FINLEY, ND, 58230"
380910005762,"105 WASHINGTON AVE W, FINLEY, ND, 58230"
380910005764,"118 GORDON ST, FINLEY, ND, 58230"
380910005804,"106 TAFT ST, FINLEY, ND, 58230"
380910005807,"200 LINCOLN AVE N, FINLEY, ND, 58230"
380910005809,"204 LINCOLN AVE N, FINLEY, ND, 58230"
380910005686,"105 MAIN ST, FINLEY, ND, 58230"
380910005688,"111 4TH ST E, FINLEY, ND, 58230"
380910005712,"100 5TH ST E, FINLEY, ND, 58230"
380910005727,"206 6TH ST E, FINLEY, ND, 58230"
380910005728,"205 LINCOLN AVE N, FINLEY, ND, 58230"
380910005743,"110 7TH ST E, FINLEY, ND, 58230"
380910005842,"302 6TH ST E, FINLEY, ND, 58230"
380910005843,"304 6TH ST E, FINLEY, ND, 58230"
380910005844,"306 6TH ST E, FINLEY, ND, 58230"
380910005845,"301 7TH ST E, FINLEY, ND, 58230"
380910005846,"303 7TH ST E, FINLEY, ND, 58230"
380910005847,"305 7TH ST E, FINLEY, ND, 58230"
380910005569,"308 3RD ST W, FINLEY, ND, 58230"
380910005571,"409 MAIN ST, FINLEY, ND, 58230"
380910005602,"115 3RD ST W, FINLEY, ND, 58230"
380910005604,"13314 17TH ST NE, NORTHWOOD, ND, 58267"
380910005608,"208 2ND ST W, FINLEY, ND, 58230"
380910005713,"402 LINCOLN AVE S, FINLEY, ND, 58230"
380910005849,"300 7TH ST E, FINLEY, ND, 58230"
380910005850,"304 7TH ST E, FINLEY, ND, 58230"
380910005852,"301 ELBOW DR, FINLEY, ND, 58230"
380910005679,"302 WASHINGTON AVE E, FINLEY, ND, 58230"
380910005786,"105 WASHINGTON AVE W, FINLEY, ND, 58230"
380910005821,"104 PARK AVE N, FINLEY, ND, 58230"
380910005822,"201 WASHINGTON AVE E, FINLEY, ND, 58230"
380910005825,"201 CENTRAL AVE, FINLEY, ND, 58230"
380910005830,"305 DWIGHT AVE, FINLEY, ND, 58230"
380910005833,"213 DWIGHT AVE, FINLEY, ND, 58230"
380910005834,"207 DWIGHT AVE, FINLEY, ND, 58230"
380910005622,"105 MAIN ST, FINLEY, ND, 58230"
380910005697,"104 GRANT ST, FINLEY, ND, 58230"
380910005729,"205 LINCOLN AVE N, FINLEY, ND, 58230"
380910005730,"201 7TH ST E, FINLEY, ND, 58230"
380910005732,"207 7TH ST E, FINLEY, ND, 58230"
380910005735,"210A 7TH ST E, FINLEY, ND, 58230"
380910005610,"201 3RD ST, FINLEY, ND, 58230"
380910005613,"215 3RD ST W, FINLEY, ND, 58230"
380910005614,"213 3RD ST W, FINLEY, ND, 58230"
380910005615,"214 BROADWAY AVE, FINLEY, ND, 58230"
380910005667,"403 LINCOLN AVE S, FINLEY, ND, 58230"
380910005671,"515 LINCOLN AVE S, FINLEY, ND, 58230"
380910005777,"204 7TH ST E, FINLEY, ND, 58230"
380910005778,"101 LINCOLN AVE N, FINLEY, ND, 58230"
380910005795,"301 LINCOLN AVE N, FINLEY, ND, 58230"
380910005797,"107 TYLER CT, FINLEY, ND, 58230"
380910005800,"12745 17TH ST NE, SHARON, ND, 58277"
380910005812,"12816 15TH ST NE, SHARON, ND, 58277"
380910005815,"203A PARK AVE N, FINLEY, ND, 58230"
380910005816,"103 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005818,"206 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005859,"202 TYLER ST, FINLEY, ND, 58230"
380910005862,"101 TYLER CT, FINLEY, ND, 58230"
380910005863,"102 TYLER CT, FINLEY, ND, 58230"
380910005880,"105 MAIN ST, FINLEY, ND, 58230"
380910005887,"503 ROOSEVELT AVE, FINLEY, ND, 58230"
380910005872,"104 GRANT ST, FINLEY, ND, 58230"
380910005865,"401 LINCOLN AVE N, FINLEY, ND, 58230"
380910005866,"105 TYLER CT, FINLEY, ND, 58230"
380910005867,"107 TYLER CT, FINLEY, ND, 58230"
380910005869,"101 GRANT ST, FINLEY, ND, 58230"
380910005870,"103 GRANT ST, FINLEY, ND, 58230"
380670012484,"111 6TH AVE, SAINT THOMAS, ND, 58276"
