X,Y,Store_Name,Address,City,County,type
-122.814471551878,45.5266470957424,"3243",13470 NW CORNELL ROAD,PORTLAND,Washington,wic
-122.866755751693,45.5578478955303,"1064",18425 NW WEST UNION RD,PORTLAND,Washington,wic
-122.836797129207,45.5484562663391,"1698",4756 NW BETHANY BLVD,PORTLAND,Washington,wic
-122.537570059782,45.5367640125811,"1748",1950 NE 122ND AVE,PORTLAND,Multnomah,wic
-122.477063846072,45.5259873087572,"1030",451 NE 181ST ST,PORTLAND,Multnomah,wic
-122.632916239722,45.5351679965536,"3270",3210 NE BROADWAY,PORTLAND,Multnomah,wic
-122.660633458674,45.5345162135454,"1328",1620 NE GRAND AVE,PORTLAND,Multnomah,wic
-122.634706296419,45.5344665253155,"1117",3030 NE WEIDLER ST,PORTLAND,Multnomah,wic
-122.654514561659,45.5350598079924,"1266",1100 NE BROADWAY,PORTLAND,Multnomah,wic
-122.474395528081,45.519133084599,"3100",18330 SE STARK ST,PORTLAND,Multnomah,wic
-122.497728879514,45.5184008034876,"1099",16100 SE STARK ST,PORTLAND,Multnomah,wic
-122.537628546395,45.5036166374932,"3273",2548 SE 122ND AVE,PORTLAND,Multnomah,wic
-122.511893909275,45.5041622021083,"1109",14700 SE DIVISION ST,PORTLAND,Multnomah,wic
-122.537651171364,45.4967945513843,"1213",3527 SE 122ND,PORTLAND,Multnomah,wic
-122.579053681087,45.4585412317,"1119",8955 SE 82ND AVE,PORTLAND,Clackamas,wic
-122.575215463746,45.4912361523098,"3128",4200 SE 82ND AVE,PORTLAND,Multnomah,wic
-122.578790188147,45.4912750359446,"1301",4325 SE 82ND AVE,PORTLAND,Multnomah,wic
-122.626064593217,45.4084447947481,"3178",15600 SE MCLOUGHLIN BLVD,MILWAUKIE,Clackamas,wic
-122.59211098839,45.4149323361271,"1353",14840 SE WEBSTER RD,MILWAUKIE,Clackamas,wic
-122.630932487385,45.416662092878,"1127",14700 SE MCLOUGHLIN,MILWAUKIE,Clackamas,wic
-122.988196566807,44.9501770026677,"1110",3740 MARKET ST NE,SALEM,Marion,wic
-123.024566601121,44.9401360721683,"1265",1265 CENTER ST,SALEM,Marion,wic
-122.984727133941,44.9396860080086,"3260",3790 CENTER ST NE,SALEM,Marion,wic
-123.018914901715,44.9572735530275,"3084",2150 FAIRGROUNDS RD NE,SALEM,Marion,wic
-122.98299543989,44.9396914479031,"1652",702 LANCASTER DR NE,SALEM,Marion,wic
-122.9802013362,44.9150905836072,"1667",1240 LANCASTER DR SE,SALEM,Marion,wic
-123.005882972718,44.9205214615484,"1176",1940 TURNER RD SE,SALEM,Marion,wic
-123.033642796968,44.8884084503984,"1668",4575 SE COMMERCIAL ST,SALEM,Marion,wic
-123.034685542485,44.8906956349565,"1298",4380 SE COMMERCIAL ST,SALEM,Marion,wic
-122.982946985661,44.9534446971729,"1299",1992 NE LANCASTER DR,SALEM,Marion,wic
-123.022143896902,44.872895673724,"1345",5660 COMMERCIAL ST SE,SALEM,Marion,wic
-123.060312918964,44.8901327354506,"3082",4760 LIBERTY ROAD S,SALEM,Marion,wic
-123.059117961109,44.8917770601344,"1657",4555 LIBERTY RD S,SALEM,Marion,wic
-123.045017184247,44.9113712571978,"1658",3045 COMMERCIAL ST S,SALEM,Marion,wic
-123.042358976795,44.9056244333737,"1137",3450 COMMERCIAL ST SE,SALEM,Marion,wic
-123.026621069736,44.9973890600603,"1692",5000 RIVER RD,KEIZER,Marion,wic
-123.026655514737,44.9966665596674,"1257",4990 RIVER RD N,KEIZER,Marion,wic
-122.995864364188,45.013018610707,"3259",6450 KEIZER STATION BLVD NE,KEIZER,Marion,wic
-122.98346532975,44.968989272655,"1223",3380 LANCASTER DR NE,SALEM,Marion,wic
-123.028544957444,44.9686121794972,"1125",2855 BROADWAY ST NE,SALEM,Marion,wic
-123.051235006437,44.9488461864665,"3091",699 WALLACE RD NW,SALEM,Polk,wic
-123.06251303413,44.9385753526209,"1219",1455 EDGEWATER NW,SALEM,Marion,wic
-123.051797907862,44.9507925964609,"1659",1130 WALLACE RD NW,SALEM,Polk,wic
-122.98768203966,44.9656135252888,"2148",3695 DEVONSHIRE AVE NE,SALEM,Marion,wic
-122.986480852886,44.9911289803332,"1700",4746 PORTLAND RD NE,SALEM,Marion,wic
-122.983687873887,44.955407438076,"3051",2158 LANCASTER DR NE,SALEM,Marion,wic
-122.983541015508,44.9645374866369,"1174",3025 LANCASTER DR NE,SALEM,Marion,wic
-123.028686455576,44.8795257047407,"3151",5250 COMMERCIAL ST SE,SALEM,Marion,wic
-122.983403552608,44.9275003283059,"3083",124 LANCASTER DRIVE SE,SALEM,Marion,wic
-123.075560073689,44.6310621482441,"1100",2500 SANTIAM HWY,ALBANY,Linn,wic
-123.084437092376,44.6340211997229,"3020",1700 PACIFIC BLVD SE,ALBANY,Linn,wic
-123.079611738827,44.6272150406884,"1234",1990 14TH AVE SE,ALBANY,Linn,wic
-123.048227506155,44.6270502942791,"3155",1330 GOLDFISH FARM RD SE,ALBANY,Linn,wic
-123.077615061529,44.6286529442075,"3261",2255 14TH AVE,ALBANY,Linn,wic
-123.260905351977,44.588670899663,"3223",922 NW CIRCLE BLVD,CORVALLIS,Benton,wic
-123.251702700288,44.5888024318235,"1335",590 NE CIRCLE BLVD,CORVALLIS,Benton,wic
-123.275349764978,44.5751812138952,"1108",777 KINGS BLVD,CORVALLIS,Benton,wic
-123.282953835873,44.5785885408663,"3211",2855 NW GRANT ST,CORVALLIS,Benton,wic
-123.276102475931,44.5900610151342,"1661",2335 NW KINGS BLVD,CORVALLIS,Benton,wic
-123.256906434116,44.5854091587383,"3276",1840 NW 9TH ST,CORVALLIS,Benton,wic
-123.311706908468,44.5509234769093,"1317",5270 SW PHILOMATH BLVD,CORVALLIS,Benton,wic
-123.262759297756,44.560909894718,"1277",450 SW THIRD AVE,CORVALLIS,Benton,wic
-123.264832419887,44.5541936355124,"2050",1007 SE THIRD ST,CORVALLIS,Benton,wic
-123.313155368201,44.9294587215339,"1286",138 W ELLENDALE,DALLAS,Polk,wic
-123.30647068527,44.9332778881153,"3234",321 NE KINGS VALLEY HWY,DALLAS,Polk,wic
-123.206769358747,44.8500646460804,"1650",1401 MONMOUTH AVE,INDEPENDENCE,Polk,wic
-123.214589346009,44.8511921527598,"1686",1737 MONMOUTH ST,INDEPENDENCE,Polk,wic
-123.011953790103,44.715921938207,"3287",103 OLD PACIFIC HWY,JEFFERSON,Marion,wic
-122.896439479821,44.5157086862472,"1181",3290 S SANTIAM HWY,LEBANON,Linn,wic
-122.896429933424,44.516614592732,"3109",3300 BURDELL BLVD,LEBANON,Linn,wic
-122.906597328118,44.5226572094954,"1273",1983 S SANTIAM HWY,LEBANON,Linn,wic
-124.053746234298,44.653063775376,"1211",2220 N COAST HWY,NEWPORT,Lincoln,wic
-124.053719255195,44.637180021381,"2079",107 N COAST HWY,NEWPORT,Lincoln,wic
-124.055120235373,44.6545811776794,"3166",160 NW 25TH ST,NEWPORT,Lincoln,wic
-124.052132197091,44.6519316765629,"1126",150 NE 20TH ST,NEWPORT,Lincoln,wic
-124.014975209841,44.9614622425742,"1581",801 SW HWY 101 #104,LINCOLN CITY,Lincoln,wic
-124.007289191033,44.983059938904,"1547",2429 NW HWY 101,LINCOLN CITY,Lincoln,wic
-124.01676703083,44.9297536836357,"1548",4845 SW HWY 101,LINCOLN CITY,Lincoln,wic
-124.004433020045,44.9961240548988,"3094",4048 NW HIGHWAY 101,LINCOLN CITY,Lincoln,wic
-124.005550296985,44.9960852431509,"1220",4101 LOGAN RD,LINCOLN CITY,Lincoln,wic
-123.395334590679,45.0986776432085,"3068",135 S BRIDGE ST,SHERIDAN,Yamhill,wic
-123.918524173967,44.7223544151607,"2118",180 GAITHER,SILETZ,Lincoln,wic
-122.792570053922,45.002719887649,"1263",301 WESTFIELD,SILVERTON,Marion,wic
-122.785097150533,45.0109176485699,"1655",918 N FIRST ST,SILVERTON,Marion,wic
-122.81829619298,44.8097192508179,"1656",1770 SHAFF RD,STAYTON,Marion,wic
-122.7943446578,44.8059860867846,"1260",1535 N FIRST ST,STAYTON,Marion,wic
-122.726049945474,44.3982095137484,"1322",1540 MAIN ST,SWEET HOME,Linn,wic
-122.737339998914,44.3977925695422,"2167",621 MAIN ST,SWEET HOME,Linn,wic
-123.934035128857,44.621384481954,"2080",336 NE HWY 20,TOLEDO,Lincoln,wic
-124.060064782784,44.4301698160963,"1517",580 NE BROADWAY,WALDPORT,Lincoln,wic
-123.486133835519,45.078541436636,"3237",112 NW MAIN STREET,WILLAMINA,Yamhill,wic
-123.090162325176,44.0400640837173,"1172",145 E 18TH AVE,EUGENE,Lane,wic
-123.073174943303,44.0663529167229,"1038",311 COBURG RD,EUGENE,Lane,wic
-123.072908888367,44.0804050068663,"3012",2580 WILLAKENZIE ROAD,EUGENE,Lane,wic
-123.068610752465,44.0788627228956,"1221",1500 COBURG RD,EUGENE,Lane,wic
-123.067446752351,44.0808696272541,"3110",1675 COBURG RD,EUGENE,Lane,wic
-123.171612857652,44.0481025086783,"3002",4550 W 11TH ST,EUGENE,Lane,wic
-123.168571008488,44.0845573836868,"1666",4275 BARGER DR,EUGENE,Lane,wic
-123.17935295504,44.070044284843,"1067",4740 ROYAL AVE,EUGENE,Lane,wic
-123.105639209662,44.0532759032304,"3147",849 W 6TH AVENUE,EUGENE,Lane,wic
-123.172268740997,44.0481246125346,"3244",4575 W 11TH AVE,EUGENE,Lane,wic
-123.142697579859,44.048006152711,"1143",3333 W 11TH AVE,EUGENE,Lane,wic
-123.065437555234,44.045551853968,"1720",1960 FRANKLIN BLVD,EUGENE,Lane,wic
-123.128751410245,44.0989621026985,"1026",55 DIVISION AVE,EUGENE,Lane,wic
-123.128705627606,44.0989638122536,"1133",60 DIVISION ST,EUGENE,Lane,wic
-123.13111159711,44.1029103975143,"3230",2788 RIVER ROAD,EUGENE,Lane,wic
-123.088285837074,44.011402132701,"1292",350 E 40TH,EUGENE,Lane,wic
-123.092448051586,44.0262315366245,"3054",67 W 29TH AVE,EUGENE,Lane,wic
-123.096198375065,44.0936575834768,"1679",1060 GREEN ACRES RD,EUGENE,Lane,wic
-124.400314877624,43.1201721464276,"1513",66 MICHIGAN AVE,BANDON,Coos,wic
-124.415695068351,43.1144623353945,"1579",65 TENTH ST SE,BANDON,Coos,wic
-122.220482714624,44.174263248554,"3182",91808 MILL CREEK ROAD,BLUE RIVER,Lane,wic
-124.287848752323,42.0551644408342,"1102",325 FIFTH  ST,BROOKINGS,Curry,wic
-123.280227437307,42.9290030221928,"2259",151 NE MAIN ST,CANYONVILLE,Douglas,wic
-124.212462812806,43.3576897039285,"1105",1020 S FIRST AVE,COOS BAY,Coos,wic
-124.251795070516,43.3917598450144,"3120",2051 NEWMARK AVE,COOS BAY,Coos,wic
-124.219261871036,43.3675940045862,"1572",149 S SEVENTH ST,COOS BAY,Coos,wic
-124.273060957407,43.3922535452129,"1573",130 N CAMMANN,COOS BAY,Coos,wic
-124.212073090398,43.3580352689222,"1262",230 E JOHNSON AVE,COOS BAY,Coos,wic
-124.187385350808,43.1747984051469,"1267",155 E FIRST ST,COQUILLE,Coos,wic
-124.188914875411,43.1780220250658,"1578",400 CENTRAL AVE,COQUILLE,Coos,wic
-123.048582982987,43.7972281752077,"3113",1704 E MAIN ST,COTTAGE GROVE,Lane,wic
-123.040775199338,43.8034180478682,"3199",901 ROW RIVER ROAD,COTTAGE GROVE,Lane,wic
-123.051231409583,43.7972281752077,"1253",1500 E MAIN ST,COTTAGE GROVE,Lane,wic
-123.315429827941,43.6633499899524,"3181",308 N FIRST STREET,DRAIN,Douglas,wic
-124.101553806557,44.0067689714173,"1162",4701 HWY 101,FLORENCE,Lane,wic
-124.104382651693,43.9725378743466,"1208",700 HWY 101,FLORENCE,Lane,wic
-123.423289476008,42.7365326320698,"3275",135 MOLLY ST,GLENDALE,Douglas,wic
-124.421240185343,42.405314223833,"1507",29560 ELLENSBURG AVE,GOLD BEACH,Curry,wic
-124.42102997238,42.4067162899686,"1576",29656 S ELLENSBURG AVE,GOLD BEACH,Curry,wic
-123.018466179756,43.3251521371098,"3363",23873 N UMPQUA HWY,IDLEYLD PARK,Douglas,wic
-123.205042977332,44.2286965291847,"1214",1755 IVY ST,JUNCTION CITY,Lane,wic
-124.174436690248,43.574161058056,"1574",200 S EIGHTH ST,LAKESIDE,Coos,wic
-122.782867592185,43.9198051839716,"3288",105 N MOSS,LOWELL,Lane,wic
-123.296902716603,44.3136524559245,"1531",230 S FIFTH ST,MONROE,Benton,wic
-123.291803994933,43.0152133178433,"1512",909 N MAIN,MYRTLE CREEK,Douglas,wic
-124.139225213156,43.0636873327158,"1575",418 EIGHTH ST,MYRTLE POINT,Coos,wic
-124.235964360301,43.4066759878889,"1280",1735 VIRGINIA,NORTH BEND,Coos,wic
-124.239443951316,43.3915092167219,"3232",3411 BROADWAY ST,NORTH BEND,Coos,wic
-124.497354812168,42.7505561859427,"2017",1555 N OREGON ST,PORT ORFORD,Curry,wic
-124.108686091248,43.6994464817175,"1580",1300 HIGHWAY AVE,REEDSPORT,Douglas,wic
-124.111969747124,43.6991847409548,"1200",1499 HIGHWAY AVE,REEDSPORT,Douglas,wic
-123.381272791718,43.1478959062773,"1717",4601 CARNES RD,ROSEBURG,Douglas,wic
-123.372212245422,43.2363528358544,"3033",2553 NW STEWART PKY,ROSEBURG,Douglas,wic
-123.364063491834,43.2392868386767,"1066",3013 NW STEWART PKWY,ROSEBURG,Douglas,wic
-123.348773609641,43.2263421390463,"3112",1377 NE STEPHENS ST,ROSEBURG,Douglas,wic
-123.350185434281,43.2284790209279,"1288",1539 NE STEPHENS,ROSEBURG,Douglas,wic
-123.366070379382,43.2284355379946,"1130",929 NW GARDEN VALLEY BLVD,ROSEBURG,Douglas,wic
-123.372355991138,43.2326303432638,"3169",2125 NW STEWART PKWY,ROSEBURG,Douglas,wic
-123.370172940369,43.2298286978696,"3193",1236 NW GARDEN VALLEY BLVD,ROSEBURG,Douglas,wic
-123.035098518683,44.0570757644008,"3231",651 WEST CENTENNIAL BLVD,SPRINGFIELD,Lane,wic
-123.026238206863,44.0620714796957,"3080",6 WEST Q STREET,SPRINGFIELD,Lane,wic
-122.996592619406,44.0596289717529,"1671",1920 OLYMPIC ST,SPRINGFIELD,Lane,wic
-122.989057840959,44.0596526438523,"3036",2659 OLYMPIC ST,SPRINGFIELD,Lane,wic
-122.933637923422,44.0447179670772,"3298",5415 MAIN ST,SPRINGFIELD,Lane,wic
-123.042492794331,44.0725155572688,"3171",2730 GATEWAY STREET,SPRINGFIELD,Lane,wic
-123.042502594053,44.0726690953674,"3245",2750 GATEWAY ST,SPRINGFIELD,Lane,wic
-123.017191394909,44.0621937154131,"1134",650 Q STREET,SPRINGFIELD,Lane,wic
-123.025413574992,44.0505976923111,"3215",30 E ST,SPRINGFIELD,Lane,wic
-123.026201497209,44.0634394336511,"1242",1891 PIONEER PKY,SPRINGFIELD,Lane,wic
-122.994402790848,44.0644707093264,"1036",2000 MARCOLA RD,SPRINGFIELD,Lane,wic
-123.002364525075,44.0560381506898,"3013",1210 MOHAWK BLVD,SPRINGFIELD,Lane,wic
-122.927624985389,44.0456568920889,"1040",5755 S MAIN ST,SPRINGFIELD,Lane,wic
-123.301594247226,43.3920342020951,"1535",811 E CENTRAL,SUTHERLIN,Douglas,wic
-123.350688648045,44.0529146911062,"1515",25013 HWY 126,VENETA,Lane,wic
-124.101443447626,44.3103766191031,"3216",231 HWY 101,YACHATS,Lincoln,wic
-123.282047380055,43.5982953946785,"1191",2580 EAGLE VALLEY RD,YONCALLA,Douglas,wic
-122.85582784867,42.3131127344167,"1122",1301 CENTER DR,MEDFORD,Jackson,wic
-122.862403733942,42.3157565984351,"3079",210 E BARNETT ROAD,MEDFORD,Jackson,wic
-122.8621170465,42.3157560331536,"1723",251 E BARNETT RD,MEDFORD,Jackson,wic
-122.900565633262,42.323720476965,"3031",2347 WEST MAIN ST,MEDFORD,Jackson,wic
-122.854063794607,42.3098633282168,"3177",1360 CENTER DR,MEDFORD,Jackson,wic
-122.899536094776,42.323716009747,"3189",2280 W MAIN,MEDFORD,Jackson,wic
-122.85872819521,42.3624592448301,"1303",3169 CRATER LAKE HWY,MEDFORD,Jackson,wic
-122.918191386722,42.3742641001658,"3269",43 N FRONT STREET,CENTRAL POINT,Jackson,wic
-122.916909441404,42.3744065491803,"1508",126 E PINE ST,CENTRAL POINT,Jackson,wic
-122.863747423164,42.3334461656772,"1236",1003 MEDFORD CENTER,MEDFORD,Jackson,wic
-122.870698200557,42.3537294352595,"1121",2424 CRATER LAKE HWY,MEDFORD,Jackson,wic
-122.856051301902,42.3712382679191,"3277",3615 CRATER LAKE HWY,MEDFORD,Jackson,wic
-122.873970687679,42.3491742678267,"3034",2230 BIDDLE RD,MEDFORD,Jackson,wic
-122.872210385879,42.3528108846924,"3258",2000 CRATER LAKE HWY,MEDFORD,Jackson,wic
-122.673525982614,42.1853242221036,"1647",2268 ASHLAND ST,ASHLAND,Jackson,wic
-122.689269838317,42.1839334275193,"1725",1475 SISKIYOU BLVD,ASHLAND,Jackson,wic
-122.67270698318,42.1853370587889,"1039",2301 ASHLAND ST,ASHLAND,Jackson,wic
-123.647796686038,42.1639229839589,"1520",205 WATKINS ST,CAVE JUNCTION,Josephine,wic
-122.811877400593,42.4723049677479,"1745",11100 HWY 62,EAGLE POINT,Jackson,wic
-122.813803650871,42.4692227307969,"3075",11500 HANNON RD,EAGLE POINT,Jackson,wic
-123.055041055108,42.4321866019543,"1516",868 SECOND AVE,GOLD HILL,Jackson,wic
-123.413778384173,42.5123161570047,"1510",3500 MERLIN RD,GRANTS PASS,Josephine,wic
-123.302950057416,42.4393009685127,"1747",135 NE TERRY LN,GRANTS PASS,Josephine,wic
-123.315780861706,42.4331615996464,"1112",1101 GRANTS PASS PKY,GRANTS PASS,Josephine,wic
-123.332465309207,42.4224604359974,"3019",111 UNION AVE,GRANTS PASS,Josephine,wic
-123.333227205434,42.4217045037374,"1212",1640 WILLIAMS HWY,GRANTS PASS,Josephine,wic
-123.325556999669,42.4390130002403,"1201",115 SE SEVENTH ST,GRANTS PASS,Josephine,wic
-122.964844783741,42.3156712142942,"1330",401 N FIFTH ST,JACKSONVILLE,Jackson,wic
-122.820477931311,42.2783410731656,"1509",735 N MAIN ST,PHOENIX,Jackson,wic
-123.163446626442,42.4326570352285,"1506",506 E MAIN ST,ROGUE RIVER,Jackson,wic
-123.615448064298,42.2792855948053,"3027",110 DEER CREEK ROAD,SELMA,Josephine,wic
-122.812338673814,42.6144099140808,"2150",22111 HWY 62,SHADY COVE,Jackson,wic
-122.78753280756,42.2429820722655,"3167",215 EAST WAGNER ST,TALENT,Jackson,wic
-121.757273473973,42.1931509160953,"1180",3600 WASHBURN WAY,KLAMATH FALLS,Klamath,wic
-121.754562209325,42.2111129582883,"3055",1877 AVALON ST,KLAMATH FALLS,Klamath,wic
-121.721404296243,42.2064264304967,"1042",5500 S SIXTH ST,KLAMATH FALLS,Klamath,wic
-121.756642883593,42.2138022876025,"1120",2655 SHASTA WAY,KLAMATH FALLS,Klamath,wic
-121.863381604865,42.5761737751468,"2049",129 FIRST AVE,CHILOQUIN,Klamath,wic
-121.866767611191,42.5781653242249,"2025",323 CHOCKTOOT ST,CHILOQUIN,Klamath,wic
-120.346102310859,42.1911190978363,"1275",244 NORTH F ST,LAKEVIEW,Lake,wic
-121.600686117385,42.0241776888282,"2107",137 W FRONT ST,MERRILL,Klamath,wic
-120.686120022315,43.2372404638317,"3078",87164 CHRISTMAS VALLEY HWY,CHRISTMAS VALLEY,Lake,wic
-120.680581478295,43.2381811279547,"3064",87497 CHRISTMAS VALLEY HWY,CHRISTMAS VALLEY,Lake,wic
-121.298596569002,44.103753960632,"3257",63435 N HIGHWAY 97,BEND,Deschutes,wic
-121.298159295173,44.1044588669408,"1540","63455 N HWY 97, SUITE 7",BEND,Deschutes,wic
-121.327943631019,44.0624034710087,"2117",1121 NW NEWPORT AVE,BEND,Deschutes,wic
-121.303778168342,44.0559203238728,"3267",223 NE FRANKLIN,BEND,Deschutes,wic
-121.262384825925,44.054876420533,"3266",2727 NE HWY 20,BEND,Deschutes,wic
-121.302531289659,44.0563682416773,"1233",642 NE THIRD ST,BEND,Deschutes,wic
-121.264713080377,44.0578756343149,"1256",2650 NE HWY 20,BEND,Deschutes,wic
-121.34554791115,44.0089363692005,"3206",19530 AMBER MEADOW DRIVE,BEND,Deschutes,wic
-121.32457679025,44.0209374077618,"3197",20120 PINEBROOK BLVD,BEND,Deschutes,wic
-121.331645161605,44.0474900276464,"1331",320 W CENTURY BLVD,BEND,Deschutes,wic
-121.308150523053,44.0331044253038,"1101",61535 S HWY 97,BEND,Deschutes,wic
-119.074920932004,43.5731126475118,"2044",13011 HWY 20 WEST,BURNS,Harney,wic
-119.057050768515,43.5861028176316,"1289",246 W MONROE,BURNS,Harney,wic
-121.509069587096,43.6638587177713,"1560",51370 HWY 97,LAPINE,Deschutes,wic
-121.502393311498,43.6720008174275,"3076",51537 HWY 97,LAPINE,Deschutes,wic
-121.130804098277,44.628161871473,"2042",561 SW FOURTH ST,MADRAS,Jefferson,wic
-121.129063214461,44.6425039520751,"1323",80 NE CEDAR,MADRAS,Jefferson,wic
-120.829300769787,44.3026619392378,"1750",1535 NE THIRD ST,PRINEVILLE,Crook,wic
-120.846770013368,44.3081592412389,"2182",930 N MAIN ST,PRINEVILLE,Crook,wic
-120.849432166221,44.3026741348328,"2039",315 NW THIRD ST,PRINEVILLE,Crook,wic
-121.194360565789,44.2682029419301,"3274",900 SW 23RD ST,REDMOND,Deschutes,wic
-121.177898973242,44.2684855440004,"1161",944 SW VETERANS WAY,REDMOND,Deschutes,wic
-121.177091397683,44.2629018028502,"3281",1450 S HWY 97,REDMOND,Deschutes,wic
-121.170689526861,44.2919980377581,"3074",300 NW OAK TREE LN,REDMOND,Deschutes,wic
-121.186266124343,44.2536653932989,"1047",1865 SW ODEM MEDO RD,REDMOND,Deschutes,wic
-121.179498908695,44.259266547418,"1228",1705 S HWY 97,REDMOND,Deschutes,wic
-121.562167874358,44.2959778847476,"3101",635 N ARROWLEAF,SISTERS,Deschutes,wic
-121.264220712872,44.7630987470486,"3200",2132 WARM SPRINGS ST,WARM SPRINGS,Jefferson,wic
-118.807278490526,45.6666788440965,"1732",2203 SW COURT PL,PENDLETON,Umatilla,wic
-118.806466328169,45.667321652714,"3183",144 SW 20TH ST,PENDLETON,Umatilla,wic
-118.806250926537,45.6669437797464,"1218",203 SW 20TH,PENDLETON,Umatilla,wic
-117.819831547348,44.7816710339875,"1282",1205 CAMPBELL ST,BAKER CITY,Baker,wic
-119.700713857426,45.834609281097,"3117",220 S MAIN ST,BOARDMAN,Morrow,wic
-120.184539918039,45.2390591137487,"2178",301 S MAIN ST,CONDON,Umatilla,wic
-117.924721673208,45.5647645652767,"2038",1480 DIVISION ST,ELGIN,Union,wic
-117.277759795402,45.4229123476597,"1081",604 S RIVER ST,ENTERPRISE,Wallowa,wic
-117.283830042357,45.4266977089172,"1210",601 W NORTH ST,ENTERPRISE,Wallowa,wic
-120.213738369962,44.9989376190175,"2053",555 MAIN ST,FOSSIL,Umatilla,wic
-117.108468899749,44.8759992142502,"2121",130 S MAIN ST,HALFWAY,Baker,wic
-119.287290645803,45.8349653584182,"1225",990 HWY 395 S,HERMISTON,Umatilla,wic
-119.290244289389,45.8503061349515,"1731",1350 N FIRST ST,HERMISTON,Umatilla,wic
-119.82304357887,45.5012725491025,"3262",285 W MAIN ST,IONE,Morrow,wic
-118.961764499916,44.4197018684339,"2243",631 W MAIN ST,JOHN DAY,Grant,wic
-118.017890631546,45.3331140827591,"3046",11619 ISLAND AVE,LA GRANDE,Union,wic
-118.082233049473,45.3209339750963,"1324",2111 ADAMS AVE,LA GRANDE,Union,wic
-118.086276922624,45.3304525652646,"3204",2004 N SPRUCE STREET,LAGRANDE,Union,wic
-118.388188747413,45.9408063258496,"1264",455 N COLUMBIA,MILTON-FREEWATER,Umatilla,wic
-118.835140303205,45.4835387018447,"2245",168 NW BIRCH ST,PILOT ROCK,Umatilla,wic
-118.706343781609,44.4631207287766,"2073",222 NW FRONT ST,PRAIRIE CITY,Grant,wic
-119.217785913569,45.7814766080525,"1546",225 MAIN ST,STANFIELD,Umatilla,wic
-119.335077304384,45.9182769163477,"2031",1411 SIXTH ST,UMATILLA,Umatilla,wic
-117.865616239351,45.2093876037276,"2179",132 N MAIN ST,UNION,Union,wic
-117.52680354778,45.570034711567,"2183",302 E FIRST ST,WALLOWA,Wallowa,wic
-116.99668793838,43.8766903418802,"2101",424 MAIN ST,NYSSA,Malheur,wic
-116.975441585355,44.0136279711052,"1001",1410 WEST PARK PLAZA,ONTARIO,Malheur,wic
-116.970980138429,44.0239248399711,"1074",555 SW FOURTH AVE,ONTARIO,Malheur,wic
-116.939090615986,44.0246091461668,"1733",1775 E IDAHO AVE,ONTARIO,Malheur,wic
-117.234960703652,43.9830729822642,"2098",250 10TH ST N,VALE,Malheur,wic
