amt_of_cultural_donations,amt_of_community_donations,amt_of_env_donations,amt_of_other_donations,total_family_income,wealth_wo_equity,wealth_with_equity,weight,sequence_number,relation_to_rp,year,family_interview_id,psid_state_of_residence_code,family_composition_change,1968_family_identifier,age,sex,number_of_children_in_fu,marital_status,health_status,race,religion,amt_of_religious_donations,amt_of_combo_donations,amt_of_needy_donations,wtr_donated_to_health_org,amt_of_health_donations,amt_of_edu_donations,amt_of_youth_donations,amt_of_cultural_donations,amt_of_env_donations,mcovid1_wtr_donate_to_help_re_pandemic,mcovid2_wtr_pandemic_donations_crowdfund,mcovid3_largest_crowdfund_donation_to,mcovid4_dollar_amt_pandemic_donations,amt_of_other_donations,total_family_income,wealth_wo_equity,wealth_with_equity,weight,sequence_number,relation_to_rp,year,individual_id,wtr_donated-2021
0.0,0.0,0.0,0.0,275100.0,-170000.0,-90000.0,28.516,1,10,2019,989.0,4.0,0.0,3275.0,64.0,1.0,0.0,1.0,4.0,4.0,4.0,3000.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,359650.0,215000.0,370000.0,28.516,1,10,2021,3275001,1
0.0,0.0,0.0,0.0,275100.0,-170000.0,-90000.0,28.516,2,20,2019,989.0,4.0,0.0,3275.0,64.0,1.0,0.0,1.0,4.0,4.0,4.0,3000.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,359650.0,215000.0,370000.0,28.516,2,20,2021,3275002,1
0.0,0.0,0.0,0.0,275100.0,-170000.0,-90000.0,28.516,4,30,2019,989.0,4.0,0.0,3275.0,64.0,1.0,0.0,1.0,4.0,4.0,4.0,3000.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,359650.0,215000.0,370000.0,28.516,4,30,2021,3275003,1
0.0,0.0,0.0,0.0,275100.0,-170000.0,-90000.0,28.516,3,30,2019,989.0,4.0,0.0,3275.0,64.0,1.0,0.0,1.0,4.0,4.0,4.0,3000.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,359650.0,215000.0,370000.0,28.516,3,30,2021,3275004,1
0.0,0.0,0.0,0.0,68724.0,10300.0,10300.0,34.021,4,30,2019,8105.0,39.0,5.0,3277.0,26.0,1.0,0.0,2.0,1.0,4.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,54350.0,1500.0,1500.0,17.576,1,10,2021,3277005,5
0.0,0.0,0.0,0.0,68724.0,10300.0,10300.0,34.021,0,0,2019,8105.0,39.0,5.0,3277.0,26.0,1.0,0.0,2.0,1.0,4.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,54350.0,1500.0,1500.0,17.576,2,22,2021,3277172,5
0.0,0.0,0.0,0.0,45000.0,16000.0,16000.0,29.681,1,10,2019,8815.0,12.0,0.0,3282.0,68.0,1.0,0.0,1.0,3.0,4.0,4.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55000.0,14500.0,14500.0,29.893,1,10,2021,3282001,5
0.0,0.0,0.0,0.0,45000.0,16000.0,16000.0,29.681,2,20,2019,8815.0,12.0,0.0,3282.0,68.0,1.0,0.0,1.0,3.0,4.0,4.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55000.0,14500.0,14500.0,29.893,2,20,2021,3282002,5
0.0,0.0,0.0,200.0,84600.0,130000.0,174500.0,9.898,2,20,2019,2683.0,23.0,0.0,3282.0,40.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2700.0,141250.0,147000.0,166000.0,9.898,2,20,2021,3282004,5
0.0,0.0,0.0,0.0,56000.0,-6000.0,-6000.0,29.79,1,10,2019,8159.0,32.0,4.0,3282.0,33.0,1.0,0.0,1.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,133000.0,-12000.0,-12000.0,9.93,2,20,2021,3282007,5
0.0,0.0,0.0,0.0,56000.0,-88500.0,-88500.0,14.926,2,22,2019,6880.0,9.0,3.0,3282.0,29.0,2.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9600.0,-190000.0,-190000.0,14.927,1,10,2021,3282008,5
0.0,0.0,0.0,200.0,84600.0,130000.0,174500.0,9.898,1,10,2019,2683.0,23.0,0.0,3282.0,40.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2700.0,141250.0,147000.0,166000.0,9.898,1,10,2021,3282171,5
0.0,0.0,0.0,200.0,84600.0,130000.0,174500.0,9.898,3,30,2019,2683.0,23.0,0.0,3282.0,40.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2700.0,141250.0,147000.0,166000.0,9.898,3,30,2021,3282172,5
0.0,0.0,0.0,0.0,56000.0,-88500.0,-88500.0,14.926,1,10,2019,6880.0,9.0,3.0,3282.0,29.0,2.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9600.0,-190000.0,-190000.0,14.927,71,10,2021,3282174,5
0.0,0.0,0.0,0.0,56000.0,-6000.0,-6000.0,29.79,0,0,2019,8159.0,32.0,4.0,3282.0,33.0,1.0,0.0,1.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,133000.0,-12000.0,-12000.0,9.93,1,10,2021,3282175,5
0.0,0.0,0.0,0.0,56000.0,-6000.0,-6000.0,29.79,0,0,2019,8159.0,32.0,4.0,3282.0,33.0,1.0,0.0,1.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,133000.0,-12000.0,-12000.0,9.93,3,50,2021,3282176,5
0.0,0.0,0.0,0.0,1052.0,0.0,78900.0,30.505,1,10,2019,978.0,21.0,0.0,3285.0,66.0,2.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3097.0,0.0,62127.0,30.505,1,10,2021,3285002,5
0.0,0.0,0.0,0.0,24600.0,2500.0,2500.0,20.582,1,10,2019,1100.0,21.0,0.0,3285.0,42.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21600.0,1800.0,1800.0,20.583,1,10,2021,3285003,5
0.0,0.0,0.0,0.0,24600.0,2500.0,2500.0,20.582,2,30,2019,1100.0,21.0,0.0,3285.0,42.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21600.0,1800.0,1800.0,20.583,2,30,2021,3285030,5
0.0,0.0,0.0,0.0,24600.0,2500.0,2500.0,20.582,3,30,2019,1100.0,21.0,0.0,3285.0,42.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21600.0,1800.0,1800.0,20.583,3,30,2021,3285031,5
0.0,0.0,0.0,0.0,24600.0,2500.0,2500.0,20.582,4,30,2019,1100.0,21.0,0.0,3285.0,42.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21600.0,1800.0,1800.0,20.583,4,30,2021,3285174,5
0.0,0.0,0.0,0.0,39008.0,30200.0,187200.0,51.529,1,10,2019,5042.0,19.0,0.0,3287.0,71.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35000.0,16000.0,366000.0,51.53,1,10,2021,3287001,5
0.0,0.0,0.0,0.0,39008.0,30200.0,187200.0,51.529,2,20,2019,5042.0,19.0,0.0,3287.0,71.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35000.0,16000.0,366000.0,51.53,2,20,2021,3287002,5
0.0,0.0,0.0,0.0,167397.0,-231000.0,-251000.0,24.309,2,20,2019,1686.0,19.0,1.0,3288.0,72.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,172700.0,-200000.0,100000.0,24.309,2,20,2021,3288004,5
0.0,0.0,0.0,0.0,60000.0,13000.0,48000.0,20.691,2,30,2019,1376.0,19.0,0.0,3288.0,38.0,2.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90020.0,16500.0,51500.0,20.691,2,30,2021,3288030,5
0.0,0.0,0.0,0.0,60000.0,13000.0,48000.0,20.691,3,30,2019,1376.0,19.0,0.0,3288.0,38.0,2.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90020.0,16500.0,51500.0,20.691,3,30,2021,3288031,5
0.0,0.0,0.0,0.0,167397.0,-231000.0,-251000.0,24.309,3,30,2019,1686.0,19.0,1.0,3288.0,72.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,172700.0,-200000.0,100000.0,24.309,3,30,2021,3288170,5
0.0,0.0,0.0,0.0,167397.0,-231000.0,-251000.0,24.309,4,30,2019,1686.0,19.0,1.0,3288.0,72.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,172700.0,-200000.0,100000.0,24.309,4,30,2021,3288171,5
0.0,0.0,0.0,0.0,167397.0,-231000.0,-251000.0,24.309,5,30,2019,1686.0,19.0,1.0,3288.0,72.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,172700.0,-200000.0,100000.0,24.309,71,30,2021,3288172,5
0.0,0.0,0.0,0.0,60000.0,13000.0,48000.0,20.691,1,10,2019,1376.0,19.0,0.0,3288.0,38.0,2.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90020.0,16500.0,51500.0,20.691,1,10,2021,3288173,5
0.0,0.0,0.0,0.0,167397.0,-231000.0,-251000.0,24.309,1,10,2019,1686.0,19.0,1.0,3288.0,72.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,172700.0,-200000.0,100000.0,24.309,1,10,2021,3288174,5
0.0,0.0,0.0,0.0,45000.0,45000.0,45000.0,50.273,1,10,2019,1663.0,19.0,0.0,3289.0,62.0,1.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,156000.0,5000.0,305000.0,50.273,1,10,2021,3289001,5
0.0,0.0,0.0,0.0,45000.0,45000.0,45000.0,50.273,2,20,2019,1663.0,19.0,0.0,3289.0,62.0,1.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,156000.0,5000.0,305000.0,50.273,2,20,2021,3289002,5
0.0,0.0,0.0,0.0,180150.0,75000.0,225000.0,54.975,1,10,2019,1506.0,9.0,0.0,3289.0,35.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,100000.0,25000.0,180000.0,54.975,1,10,2021,3289003,5
0.0,0.0,0.0,0.0,22000.0,6000.0,192000.0,17.816,2,22,2019,807.0,9.0,0.0,3291.0,62.0,1.0,0.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30200.0,40000.0,240000.0,17.816,2,22,2021,3291002,5
0.0,0.0,0.0,0.0,115000.0,119000.0,319000.0,27.083,2,20,2019,331.0,9.0,0.0,3291.0,36.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,117000.0,20000.0,220000.0,27.083,2,20,2021,3291003,5
0.0,0.0,0.0,0.0,115000.0,119000.0,319000.0,27.083,3,30,2019,331.0,9.0,0.0,3291.0,36.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,117000.0,20000.0,220000.0,27.083,3,30,2021,3291030,5
0.0,0.0,0.0,0.0,115000.0,119000.0,319000.0,27.083,4,30,2019,331.0,9.0,0.0,3291.0,36.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,117000.0,20000.0,220000.0,27.083,4,30,2021,3291031,5
0.0,0.0,0.0,0.0,22000.0,6000.0,192000.0,17.816,1,10,2019,807.0,9.0,0.0,3291.0,62.0,1.0,0.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30200.0,40000.0,240000.0,17.816,1,10,2021,3291171,5
0.0,0.0,0.0,0.0,22000.0,6000.0,192000.0,17.816,3,50,2019,807.0,9.0,0.0,3291.0,62.0,1.0,0.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30200.0,40000.0,240000.0,17.816,3,50,2021,3291172,5
0.0,0.0,0.0,0.0,115000.0,119000.0,319000.0,27.083,1,10,2019,331.0,9.0,0.0,3291.0,36.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,117000.0,20000.0,220000.0,27.083,1,10,2021,3291173,5
0.0,0.0,0.0,0.0,9720.0,2080.0,2080.0,49.179,1,10,2019,1598.0,9.0,0.0,3294.0,76.0,2.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4800.0,2000.0,2000.0,49.179,1,10,2021,3294002,5
0.0,0.0,0.0,0.0,19160.0,-4000.0,-4000.0,25.032,1,10,2019,631.0,9.0,0.0,3296.0,89.0,1.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22060.0,9800.0,9800.0,25.032,1,10,2021,3296001,5
0.0,0.0,0.0,0.0,19160.0,-4000.0,-4000.0,25.032,2,60,2019,631.0,9.0,0.0,3296.0,89.0,1.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22060.0,9800.0,9800.0,25.032,2,60,2021,3296170,5
0.0,0.0,0.0,0.0,45320.0,6000.0,156000.0,51.24,1,10,2019,980.0,9.0,0.0,3297.0,77.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69756.0,7500.0,457500.0,51.241,1,10,2021,3297001,5
0.0,0.0,0.0,0.0,45320.0,6000.0,156000.0,51.24,2,20,2019,980.0,9.0,0.0,3297.0,77.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69756.0,7500.0,457500.0,51.241,2,20,2021,3297002,5
0.0,0.0,0.0,0.0,45320.0,6000.0,156000.0,51.24,3,30,2019,980.0,9.0,0.0,3297.0,77.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69756.0,7500.0,457500.0,51.241,3,30,2021,3297003,5
0.0,0.0,0.0,0.0,50000.0,12150.0,12150.0,36.239,1,10,2019,165.0,9.0,0.0,3297.0,41.0,1.0,2.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,48000.0,10200.0,10200.0,36.239,1,10,2021,3297004,5
0.0,0.0,0.0,0.0,50000.0,12150.0,12150.0,36.239,2,30,2019,165.0,9.0,0.0,3297.0,41.0,1.0,2.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,48000.0,10200.0,10200.0,36.239,2,30,2021,3297030,5
0.0,0.0,0.0,0.0,50000.0,12150.0,12150.0,36.239,3,30,2019,165.0,9.0,0.0,3297.0,41.0,1.0,2.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,48000.0,10200.0,10200.0,36.239,3,30,2021,3297031,5
1000.0,0.0,0.0,1000.0,439000.0,4184000.0,4364000.0,52.945,1,10,2019,1490.0,42.0,0.0,3302.0,60.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,10000.0,10000.0,0.0,2000.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2500.0,0.0,362500.0,5556000.0,6406000.0,52.945,1,10,2021,3302001,1
1000.0,0.0,0.0,1000.0,439000.0,4184000.0,4364000.0,52.945,2,20,2019,1490.0,42.0,0.0,3302.0,60.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,10000.0,10000.0,0.0,2000.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2500.0,0.0,362500.0,5556000.0,6406000.0,52.945,2,20,2021,3302002,1
0.0,0.0,0.0,0.0,176618.0,170000.0,170000.0,28.0,1,10,2019,1713.0,45.0,0.0,3302.0,31.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,213120.0,468000.0,468000.0,28.0,1,10,2021,3302003,1
0.0,0.0,0.0,0.0,83000.0,138000.0,138000.0,56.183,1,10,2019,1496.0,32.0,0.0,3302.0,28.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,25.0,75.0,111300.0,200000.0,200000.0,56.183,1,10,2021,3302004,1
0.0,0.0,0.0,0.0,176618.0,170000.0,170000.0,28.0,2,22,2019,1713.0,45.0,0.0,3302.0,31.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,213120.0,468000.0,468000.0,28.0,2,20,2021,3302170,1
0.0,0.0,0.0,0.0,50800.0,20000.0,70000.0,127.042,2,20,2019,6291.0,42.0,0.0,3303.0,45.0,1.0,1.0,1.0,2.0,9.0,14.0,180.0,60.0,50.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,0.0,54080.0,20000.0,120000.0,127.042,2,20,2021,3303003,1
0.0,0.0,0.0,0.0,122000.0,224000.0,294000.0,26.777,2,20,2019,5923.0,42.0,0.0,3303.0,41.0,1.0,1.0,1.0,1.0,9.0,4.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,400.0,144000.0,0.0,110000.0,26.777,2,20,2021,3303005,5
0.0,0.0,0.0,0.0,72050.0,535000.0,543000.0,132.287,1,10,2019,3022.0,42.0,1.0,3303.0,31.0,1.0,0.0,2.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,128000.0,15000.0,40000.0,66.144,1,10,2021,3303007,5
0.0,0.0,0.0,0.0,122000.0,224000.0,294000.0,26.777,3,30,2019,5923.0,42.0,0.0,3303.0,41.0,1.0,1.0,1.0,1.0,9.0,4.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,400.0,144000.0,0.0,110000.0,26.777,3,30,2021,3303030,5
0.0,0.0,0.0,0.0,122000.0,224000.0,294000.0,26.777,4,30,2019,5923.0,42.0,0.0,3303.0,41.0,1.0,1.0,1.0,1.0,9.0,4.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,400.0,144000.0,0.0,110000.0,26.777,4,30,2021,3303032,5
0.0,0.0,0.0,0.0,50800.0,20000.0,70000.0,127.042,3,30,2019,6291.0,42.0,0.0,3303.0,45.0,1.0,1.0,1.0,2.0,9.0,14.0,180.0,60.0,50.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,0.0,54080.0,20000.0,120000.0,127.042,3,30,2021,3303036,1
0.0,0.0,0.0,0.0,122000.0,224000.0,294000.0,26.777,1,10,2019,5923.0,42.0,0.0,3303.0,41.0,1.0,1.0,1.0,1.0,9.0,4.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,400.0,144000.0,0.0,110000.0,26.777,1,10,2021,3303170,5
0.0,0.0,0.0,0.0,50800.0,20000.0,70000.0,127.042,1,10,2019,6291.0,42.0,0.0,3303.0,45.0,1.0,1.0,1.0,2.0,9.0,14.0,180.0,60.0,50.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,0.0,54080.0,20000.0,120000.0,127.042,1,10,2021,3303172,1
0.0,0.0,0.0,0.0,72050.0,535000.0,543000.0,132.287,0,0,2019,3022.0,42.0,1.0,3303.0,31.0,1.0,0.0,2.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,128000.0,15000.0,40000.0,66.144,2,88,2021,3303176,5
0.0,0.0,0.0,0.0,260060.0,452000.0,552000.0,51.994,1,10,2019,426.0,10.0,0.0,3306.0,49.0,1.0,0.0,4.0,2.0,7.0,19.0,0.0,2500.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,500.0,0.0,350890.0,1580000.0,1654000.0,51.994,1,10,2021,3306001,1
0.0,0.0,0.0,0.0,239002.0,90000.0,390000.0,18.464,2,20,2019,292.0,42.0,0.0,3308.0,65.0,1.0,0.0,1.0,2.0,7.0,19.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1000.0,264263.0,1093000.0,1423000.0,18.465,2,20,2021,3308002,1
0.0,0.0,0.0,0.0,239002.0,90000.0,390000.0,18.464,1,10,2019,292.0,42.0,0.0,3308.0,65.0,1.0,0.0,1.0,2.0,7.0,19.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1000.0,264263.0,1093000.0,1423000.0,18.465,1,10,2021,3308170,1
0.0,0.0,0.0,0.0,216000.0,145000.0,1131000.0,35.898,1,10,2019,90.0,36.0,0.0,3309.0,64.0,1.0,0.0,1.0,3.0,4.0,15.0,10600.0,400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,206200.0,70000.0,670000.0,35.898,1,10,2021,3309001,1
0.0,0.0,0.0,0.0,216000.0,145000.0,1131000.0,35.898,2,20,2019,90.0,36.0,0.0,3309.0,64.0,1.0,0.0,1.0,3.0,4.0,15.0,10600.0,400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,206200.0,70000.0,670000.0,35.898,2,20,2021,3309002,1
0.0,0.0,0.0,0.0,216000.0,145000.0,1131000.0,35.898,3,30,2019,90.0,36.0,0.0,3309.0,64.0,1.0,0.0,1.0,3.0,4.0,15.0,10600.0,400.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,206200.0,70000.0,670000.0,35.898,3,30,2021,3309004,1
0.0,0.0,0.0,0.0,143016.0,58000.0,323000.0,18.306,1,10,2019,2697.0,4.0,0.0,3312.0,46.0,1.0,1.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,107000.0,103000.0,358000.0,18.306,1,10,2021,3312003,5
0.0,0.0,0.0,0.0,147020.0,-3500.0,-3500.0,17.009,2,20,2019,3012.0,4.0,0.0,3312.0,45.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,160050.0,187000.0,187000.0,17.009,2,20,2021,3312004,1
0.0,0.0,50.0,0.0,46050.0,-6000.0,-6000.0,35.506,1,10,2019,7520.0,4.0,0.0,3312.0,35.0,2.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,57517.0,-65000.0,-65000.0,35.506,1,10,2021,3312005,5
0.0,0.0,0.0,0.0,143016.0,58000.0,323000.0,18.306,3,30,2019,2697.0,4.0,0.0,3312.0,46.0,1.0,1.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,107000.0,103000.0,358000.0,18.306,3,30,2021,3312030,5
0.0,0.0,0.0,0.0,143016.0,58000.0,323000.0,18.306,2,20,2019,2697.0,4.0,0.0,3312.0,46.0,1.0,1.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,107000.0,103000.0,358000.0,18.306,2,20,2021,3312170,5
0.0,0.0,0.0,0.0,147020.0,-3500.0,-3500.0,17.009,1,10,2019,3012.0,4.0,0.0,3312.0,45.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,160050.0,187000.0,187000.0,17.009,1,10,2021,3312176,1
